timestamp,heart_rate,confidence
2024-01-16 14:11:00,96.3,0.913948
2024-01-16 14:12:00,79.2,0.966099
2024-01-16 14:13:00,93.7,0.869632
2024-01-16 14:14:00,94.8,0.922334
2024-01-16 14:15:00,92.7,0.994866
2024-01-16 14:16:00,92.0,0.879586
2024-01-16 14:17:00,90.7,0.91075
2024-01-16 14:18:00,95.1,0.985617
2024-01-16 14:19:00,84.5,0.942868
2024-01-16 14:20:00,75.5,0.939852
2024-01-16 14:21:00,92.1,0.891279
2024-01-16 14:22:00,93.6,0.860786
2024-01-16 14:23:00,87.9,0.895505
2024-01-16 14:24:00,81.7,0.936711
2024-01-16 14:25:00,91.8,0.862437
2024-01-16 14:26:00,84.3,0.978389
2024-01-16 14:27:00,81.1,0.878666
2024-01-16 14:28:00,88.0,0.965085
2024-01-16 14:29:00,83.1,0.919823
2024-01-16 14:30:00,83.0,0.87241
2024-01-16 14:31:00,73.9,0.985114
2024-01-16 14:32:00,90.9,0.923761
2024-01-16 14:33:00,80.0,0.879936
2024-01-16 14:34:00,89.6,0.889377
2024-01-16 14:35:00,93.6,0.92246
2024-01-16 14:36:00,91.9,0.880085
2024-01-16 14:37:00,83.0,0.875914
2024-01-16 14:38:00,93.9,0.942302
2024-01-16 14:39:00,93.7,0.85727
2024-01-16 14:40:00,87.7,0.942333
2024-01-16 14:41:00,87.9,0.947373
2024-01-16 14:42:00,100.1,0.898084
2024-01-16 14:43:00,86.5,0.869313
2024-01-16 14:44:00,91.8,0.897589
2024-01-16 14:45:00,94.7,0.896505
2024-01-16 14:46:00,92.5,0.950951
2024-01-16 14:47:00,88.8,0.964494
2024-01-16 14:48:00,86.3,0.982374
2024-01-16 14:49:00,70.4,0.851064
2024-01-16 14:50:00,90.4,0.931115
2024-01-16 14:51:00,100.2,0.993397
2024-01-16 14:52:00,77.9,0.993056
2024-01-16 14:53:00,84.7,0.86897
2024-01-16 14:54:00,90.6,0.94907
2024-01-16 14:55:00,81.1,0.940253
2024-01-16 14:56:00,87.3,0.931992
2024-01-16 14:57:00,98.3,0.974189
2024-01-16 14:58:00,86.8,0.990223
2024-01-16 14:59:00,92.6,0.895481
2024-01-16 15:00:00,84.9,0.873606
2024-01-16 15:01:00,92.8,0.862507
2024-01-16 15:02:00,106.5,0.950056
2024-01-16 15:03:00,102.5,0.943226
2024-01-16 15:04:00,109.9,0.902596
2024-01-16 15:05:00,102.4,0.850036
2024-01-16 15:06:00,93.6,0.887572
2024-01-16 15:07:00,99.4,0.878728
2024-01-16 15:08:00,114.2,0.886202
2024-01-16 15:09:00,98.9,0.962148
2024-01-16 15:10:00,116.8,0.993939
2024-01-16 15:11:00,111.5,0.924001
2024-01-16 15:12:00,91.4,0.950006
2024-01-16 15:13:00,104.6,0.938015
2024-01-16 15:14:00,114.6,0.889745
2024-01-16 15:15:00,113.0,0.949544
2024-01-16 15:16:00,102.1,0.946907
2024-01-16 15:17:00,115.3,0.853051
2024-01-16 15:18:00,98.0,0.981738
2024-01-16 15:19:00,110.9,0.92257
2024-01-16 15:20:00,92.5,0.970398
2024-01-16 15:21:00,106.2,0.986624
2024-01-16 15:22:00,105.4,0.951564
2024-01-16 15:23:00,99.5,0.940144
2024-01-16 15:24:00,101.4,0.873226
2024-01-16 15:25:00,94.9,0.914866
2024-01-16 15:26:00,96.9,0.925554
2024-01-16 15:27:00,102.1,0.945611
2024-01-16 15:28:00,120.6,0.900341
2024-01-16 15:29:00,103.7,0.922628
2024-01-16 15:30:00,119.5,0.896477
2024-01-16 15:31:00,106.7,0.869065
2024-01-16 15:32:00,109.0,0.975336
2024-01-16 15:33:00,90.6,0.860049
2024-01-16 15:34:00,103.8,0.95805
2024-01-16 15:35:00,103.6,0.878692
2024-01-16 15:36:00,112.1,0.970656
2024-01-16 15:37:00,103.6,0.935785
2024-01-16 15:38:00,113.7,0.911504
2024-01-16 15:39:00,95.1,0.891722
2024-01-16 15:40:00,106.4,0.8924
2024-01-16 15:41:00,121.6,0.874328
2024-01-16 15:42:00,119.9,0.980028
2024-01-16 15:43:00,121.2,0.868943
2024-01-16 15:44:00,98.2,0.990039
2024-01-16 15:45:00,115.0,0.882859
2024-01-16 15:46:00,120.8,0.965496
2024-01-16 15:47:00,101.4,0.973414
2024-01-16 15:48:00,78.7,0.897165
2024-01-16 15:49:00,120.7,0.91164
2024-01-16 15:50:00,120.3,0.956668
2024-01-16 15:51:00,85.3,0.886265
2024-01-16 15:52:00,113.0,0.906752
2024-01-16 15:53:00,99.8,0.921409
2024-01-16 15:54:00,98.6,0.885044
2024-01-16 15:55:00,115.5,0.965684
2024-01-16 15:56:00,89.7,0.92529
2024-01-16 15:57:00,121.0,0.922961
2024-01-16 15:58:00,89.9,0.97191
2024-01-16 15:59:00,92.5,0.964924
2024-01-16 16:00:00,92.5,0.92776
2024-01-16 16:01:00,95.0,0.910995
2024-01-16 16:02:00,114.1,0.918448
2024-01-16 16:03:00,95.4,0.926367
2024-01-16 16:04:00,103.2,0.934862
2024-01-16 16:05:00,106.3,0.986838
2024-01-16 16:06:00,96.8,0.984263
2024-01-16 16:07:00,101.3,0.916359
2024-01-16 16:08:00,101.8,0.900783
2024-01-16 16:09:00,124.9,0.98032
2024-01-16 16:10:00,101.0,0.972914
2024-01-16 16:11:00,85.8,0.857059
2024-01-16 16:12:00,112.8,0.874435
2024-01-16 16:13:00,107.6,0.987151
2024-01-16 16:14:00,106.7,0.898099
2024-01-16 16:15:00,96.9,0.856582
2024-01-16 16:16:00,103.8,0.888444
2024-01-16 16:17:00,105.6,0.85006
2024-01-16 16:18:00,94.9,0.922729
2024-01-16 16:19:00,86.0,0.994587
2024-01-16 16:20:00,101.7,0.914526
2024-01-16 16:21:00,101.4,0.864183
2024-01-16 16:22:00,113.0,0.935547
2024-01-16 16:23:00,92.1,0.925611
2024-01-16 16:24:00,86.4,0.992264
2024-01-16 16:25:00,110.2,0.861699
2024-01-16 16:26:00,99.9,0.874107
2024-01-16 16:27:00,79.7,0.945908
2024-01-16 16:28:00,97.9,0.891206
2024-01-16 16:29:00,110.6,0.854682
2024-01-16 16:30:00,104.8,0.895492
2024-01-16 16:31:00,96.6,0.998402
2024-01-16 16:32:00,103.1,0.91641
2024-01-16 16:33:00,95.9,0.95543
2024-01-16 16:34:00,107.5,0.878371
2024-01-16 16:35:00,90.0,0.979244
2024-01-16 16:36:00,105.4,0.902846
2024-01-16 16:37:00,107.7,0.930043
2024-01-16 16:38:00,103.4,0.95408
2024-01-16 16:39:00,124.0,0.890166
2024-01-16 16:40:00,79.2,0.955996
2024-01-16 16:41:00,102.6,0.85633
2024-01-16 16:42:00,133.2,0.875266
2024-01-16 16:43:00,108.9,0.918077
2024-01-16 16:44:00,115.2,0.92202
2024-01-16 16:45:00,94.7,0.936869
2024-01-16 16:46:00,118.4,0.864924
2024-01-16 16:47:00,94.3,0.861805
2024-01-16 16:48:00,80.7,0.938322
2024-01-16 16:49:00,99.1,0.876218
2024-01-16 16:50:00,104.1,0.953116
2024-01-16 16:51:00,95.7,0.996381
2024-01-16 16:52:00,92.0,0.94748
2024-01-16 16:53:00,86.2,0.859241
2024-01-16 16:54:00,94.4,0.85984
2024-01-16 16:55:00,115.0,0.910678
2024-01-16 16:56:00,88.9,0.950442
2024-01-16 16:57:00,94.0,0.917003
2024-01-16 16:58:00,108.6,0.922788
2024-01-16 16:59:00,85.6,0.877271
2024-01-16 17:00:00,140.2,0.908556
2024-01-16 17:01:00,112.3,0.905156
2024-01-16 17:02:00,134.2,0.892934
2024-01-16 17:03:00,134.1,0.881556
2024-01-16 17:04:00,124.0,0.945889
2024-01-16 17:05:00,122.4,0.956192
2024-01-16 17:06:00,130.1,0.930462
2024-01-16 17:07:00,120.1,0.940601
2024-01-16 17:08:00,151.1,0.921918
2024-01-16 17:09:00,144.7,0.905244
2024-01-16 17:10:00,107.6,0.942125
2024-01-16 17:11:00,166.8,0.855755
2024-01-16 17:12:00,159.5,0.950112
2024-01-16 17:13:00,85.9,0.870737
2024-01-16 17:14:00,102.8,0.913134
2024-01-16 17:15:00,136.9,0.971122
2024-01-16 17:16:00,129.6,0.979167
2024-01-16 17:17:00,119.7,0.950313
2024-01-16 17:18:00,159.9,0.91225
2024-01-16 17:19:00,153.9,0.989567
2024-01-16 17:20:00,158.0,0.968046
2024-01-16 17:21:00,131.1,0.925871
2024-01-16 17:22:00,170.0,0.937806
2024-01-16 17:23:00,160.6,0.888917
2024-01-16 17:24:00,121.3,0.968356
2024-01-16 17:25:00,129.7,0.909052
2024-01-16 17:26:00,142.6,0.974447
2024-01-16 17:27:00,155.3,0.911339
2024-01-16 17:28:00,166.9,0.878295
2024-01-16 17:29:00,180.0,0.971591
2024-01-16 17:30:00,170.9,0.925046
2024-01-16 17:31:00,134.3,0.931345
2024-01-16 17:32:00,142.9,0.987496
2024-01-16 17:33:00,168.1,0.909151
2024-01-16 17:34:00,173.6,0.928279
2024-01-16 17:35:00,147.0,0.984214
2024-01-16 17:36:00,143.4,0.898027
2024-01-16 17:37:00,131.0,0.943719
2024-01-16 17:38:00,119.6,0.985287
2024-01-16 17:39:00,114.3,0.917261
2024-01-16 17:40:00,141.7,0.979155
2024-01-16 17:41:00,130.5,0.953593
2024-01-16 17:42:00,167.3,0.985177
2024-01-16 17:43:00,156.5,0.940483
2024-01-16 17:44:00,144.8,0.85845
2024-01-16 17:45:00,87.8,0.899904
2024-01-16 17:46:00,94.0,0.874708
2024-01-16 17:47:00,99.2,0.880023
2024-01-16 17:48:00,125.2,0.860834
2024-01-16 17:49:00,87.8,0.962997
2024-01-16 17:50:00,113.1,0.921549
2024-01-16 17:51:00,114.1,0.94322
2024-01-16 17:52:00,104.1,0.903627
2024-01-16 17:53:00,120.9,0.95392
2024-01-16 17:54:00,88.5,0.965466
2024-01-16 17:55:00,114.5,0.929172
2024-01-16 17:56:00,112.5,0.962397
2024-01-16 17:57:00,115.9,0.922364
2024-01-16 17:58:00,109.6,0.962084
2024-01-16 17:59:00,96.9,0.975676
2024-01-16 18:00:00,136.2,0.990399
2024-01-16 18:01:00,157.5,0.891589
2024-01-16 18:02:00,140.0,0.857374
2024-01-16 18:03:00,137.1,0.976118
2024-01-16 18:04:00,156.4,0.885561
2024-01-16 18:05:00,133.5,0.997829
2024-01-16 18:06:00,162.2,0.850802
2024-01-16 18:07:00,152.8,0.931358
2024-01-16 18:08:00,124.9,0.850118
2024-01-16 18:09:00,155.4,0.861805
2024-01-16 18:10:00,116.0,0.960393
2024-01-16 18:11:00,108.0,0.961246
2024-01-16 18:12:00,158.4,0.873742
2024-01-16 18:13:00,136.6,0.962256
2024-01-16 18:14:00,145.7,0.983773
2024-01-16 18:15:00,128.5,0.956998
2024-01-16 18:16:00,157.3,0.892381
2024-01-16 18:17:00,131.1,0.956315
2024-01-16 18:18:00,145.7,0.900132
2024-01-16 18:19:00,135.1,0.854624
2024-01-16 18:20:00,156.4,0.90129
2024-01-16 18:21:00,180.0,0.94784
2024-01-16 18:22:00,114.5,0.855673
2024-01-16 18:23:00,131.6,0.978185
2024-01-16 18:24:00,132.2,0.884488
2024-01-16 18:25:00,122.0,0.907172
2024-01-16 18:26:00,173.8,0.917746
2024-01-16 18:27:00,117.2,0.981484
2024-01-16 18:28:00,133.1,0.940855
2024-01-16 18:29:00,157.2,0.915926
2024-01-16 18:30:00,150.4,0.97311
2024-01-16 18:31:00,156.9,0.852046
2024-01-16 18:32:00,155.9,0.968539
2024-01-16 18:33:00,108.8,0.884702
2024-01-16 18:34:00,121.6,0.8583
2024-01-16 18:35:00,139.8,0.851268
2024-01-16 18:36:00,169.3,0.948067
2024-01-16 18:37:00,147.1,0.983173
2024-01-16 18:38:00,113.3,0.89749
2024-01-16 18:39:00,131.8,0.91623
2024-01-16 18:40:00,161.1,0.955909
2024-01-16 18:41:00,125.6,0.883172
2024-01-16 18:42:00,163.2,0.856622
2024-01-16 18:43:00,160.8,0.911937
2024-01-16 18:44:00,133.5,0.850352
2024-01-16 18:45:00,107.6,0.86819
2024-01-16 18:46:00,98.0,0.947176
2024-01-16 18:47:00,96.2,0.861938
2024-01-16 18:48:00,98.4,0.97327
2024-01-16 18:49:00,112.3,0.90058
2024-01-16 18:50:00,96.2,0.926464
2024-01-16 18:51:00,88.2,0.921304
2024-01-16 18:52:00,112.9,0.985189
2024-01-16 18:53:00,95.8,0.87113
2024-01-16 18:54:00,119.5,0.989787
2024-01-16 18:55:00,102.6,0.85857
2024-01-16 18:56:00,106.6,0.950402
2024-01-16 18:57:00,101.0,0.855789
2024-01-16 18:58:00,101.6,0.869347
2024-01-16 18:59:00,124.6,0.854646
2024-01-16 19:00:00,102.7,0.997398
2024-01-16 19:01:00,88.9,0.985877
2024-01-16 19:02:00,86.5,0.988259
2024-01-16 19:03:00,105.2,0.956377
2024-01-16 19:04:00,89.4,0.953244
2024-01-16 19:05:00,89.1,0.9673
2024-01-16 19:06:00,98.5,0.968828
2024-01-16 19:07:00,102.6,0.884264
2024-01-16 19:08:00,85.2,0.867521
2024-01-16 19:09:00,87.0,0.918299
2024-01-16 19:10:00,107.1,0.864363
2024-01-16 19:11:00,99.3,0.904559
2024-01-16 19:12:00,92.1,0.954026
2024-01-16 19:13:00,110.2,0.883186
2024-01-16 19:14:00,107.0,0.920982
2024-01-16 19:15:00,96.1,0.984114
2024-01-16 19:16:00,105.8,0.970203
2024-01-16 19:17:00,83.2,0.910912
2024-01-16 19:18:00,93.7,0.928665
2024-01-16 19:19:00,95.1,0.946331
2024-01-16 19:20:00,91.6,0.969158
2024-01-16 19:21:00,92.3,0.978266
2024-01-16 19:22:00,97.0,0.99696
2024-01-16 19:23:00,98.0,0.865113
2024-01-16 19:24:00,94.4,0.99404
2024-01-16 19:25:00,105.7,0.909645
2024-01-16 19:26:00,84.5,0.922097
2024-01-16 19:27:00,115.2,0.888568
2024-01-16 19:28:00,78.7,0.917369
2024-01-16 19:29:00,87.8,0.912227
2024-01-16 19:30:00,106.6,0.974991
2024-01-16 19:31:00,96.7,0.937779
2024-01-16 19:32:00,87.1,0.897067
2024-01-16 19:33:00,91.7,0.865827
2024-01-16 19:34:00,108.8,0.992591
2024-01-16 19:35:00,108.6,0.996412
2024-01-16 19:36:00,103.5,0.862456
2024-01-16 19:37:00,89.9,0.937714
2024-01-16 19:38:00,91.5,0.970176
2024-01-16 19:39:00,87.2,0.924224
2024-01-16 19:40:00,105.0,0.924943
2024-01-16 19:41:00,93.4,0.892069
2024-01-16 19:42:00,91.2,0.875756
2024-01-16 19:43:00,82.1,0.944336
2024-01-16 19:44:00,96.2,0.892494
2024-01-16 19:45:00,99.8,0.941286
2024-01-16 19:46:00,96.3,0.952219
2024-01-16 19:47:00,92.9,0.994573
2024-01-16 19:48:00,82.6,0.868041
2024-01-16 19:49:00,107.8,0.906091
2024-01-16 19:50:00,99.2,0.89814
2024-01-16 19:51:00,92.9,0.97357
2024-01-16 19:52:00,93.1,0.956801
2024-01-16 19:53:00,79.7,0.967494
2024-01-16 19:54:00,83.1,0.906447
2024-01-16 19:55:00,91.6,0.952831
2024-01-16 19:56:00,84.4,0.972405
2024-01-16 19:57:00,99.7,0.894768
2024-01-16 19:58:00,87.6,0.885401
2024-01-16 19:59:00,90.7,0.990419
2024-01-16 20:00:00,79.0,0.981009
2024-01-16 20:01:00,79.8,0.881092
2024-01-16 20:02:00,80.9,0.951596
2024-01-16 20:03:00,95.9,0.859884
2024-01-16 20:04:00,89.1,0.990542
2024-01-16 20:05:00,104.7,0.888263
2024-01-16 20:06:00,87.8,0.876102
2024-01-16 20:07:00,82.4,0.925982
2024-01-16 20:08:00,83.2,0.894266
2024-01-16 20:09:00,102.1,0.878887
2024-01-16 20:10:00,95.5,0.903931
2024-01-16 20:11:00,94.9,0.928771
2024-01-16 20:12:00,90.0,0.969542
2024-01-16 20:13:00,89.8,0.932203
2024-01-16 20:14:00,105.7,0.944368
2024-01-16 20:15:00,97.4,0.951601
2024-01-16 20:16:00,94.4,0.899943
2024-01-16 20:17:00,89.1,0.938631
2024-01-16 20:18:00,103.7,0.887772
2024-01-16 20:19:00,97.0,0.969031
2024-01-16 20:20:00,90.5,0.941724
2024-01-16 20:21:00,91.6,0.866194
2024-01-16 20:22:00,95.1,0.928098
2024-01-16 20:23:00,101.6,0.913367
2024-01-16 20:24:00,93.0,0.900334
2024-01-16 20:25:00,97.9,0.977095
2024-01-16 20:26:00,93.2,0.861177
2024-01-16 20:27:00,100.0,0.953981
2024-01-16 20:28:00,102.0,0.942654
2024-01-16 20:29:00,94.4,0.97428
2024-01-16 20:30:00,93.0,0.956302
2024-01-16 20:31:00,90.3,0.900662
2024-01-16 20:32:00,90.2,0.921513
2024-01-16 20:33:00,88.3,0.894801
2024-01-16 20:34:00,100.9,0.978665
2024-01-16 20:35:00,87.1,0.954433
2024-01-16 20:36:00,89.5,0.85975
2024-01-16 20:37:00,95.2,0.985465
2024-01-16 20:38:00,98.5,0.961655
2024-01-16 20:39:00,107.2,0.914771
2024-01-16 20:40:00,98.9,0.991145
2024-01-16 20:41:00,68.8,0.967761
2024-01-16 20:42:00,101.6,0.87697
2024-01-16 20:43:00,99.9,0.962948
2024-01-16 20:44:00,111.7,0.974505
2024-01-16 20:45:00,85.6,0.897588
2024-01-16 20:46:00,92.7,0.857753
2024-01-16 20:47:00,97.8,0.869891
2024-01-16 20:48:00,89.2,0.927568
2024-01-16 20:49:00,98.2,0.96848
2024-01-16 20:50:00,89.8,0.87345
2024-01-16 20:51:00,76.0,0.961532
2024-01-16 20:52:00,85.3,0.875614
2024-01-16 20:53:00,94.9,0.913516
2024-01-16 20:54:00,85.9,0.949436
2024-01-16 20:55:00,94.4,0.923727
2024-01-16 20:56:00,90.1,0.940902
2024-01-16 20:57:00,105.4,0.955616
2024-01-16 20:58:00,92.8,0.978756
2024-01-16 20:59:00,97.8,0.98973
2024-01-16 21:00:00,111.8,0.918172
2024-01-16 21:01:00,91.6,0.906994
2024-01-16 21:02:00,98.8,0.902541
2024-01-16 21:03:00,86.9,0.857194
2024-01-16 21:04:00,103.4,0.964106
2024-01-16 21:05:00,94.5,0.888046
2024-01-16 21:06:00,90.6,0.867532
2024-01-16 21:07:00,92.8,0.938155
2024-01-16 21:08:00,92.7,0.946107
2024-01-16 21:09:00,81.6,0.881026
2024-01-16 21:10:00,93.6,0.876949
2024-01-16 21:11:00,106.4,0.978801
2024-01-16 21:12:00,97.0,0.951028
2024-01-16 21:13:00,96.7,0.916232
2024-01-16 21:14:00,90.5,0.993522
2024-01-16 21:15:00,97.6,0.985223
2024-01-16 21:16:00,100.8,0.999341
2024-01-16 21:17:00,88.0,0.928027
2024-01-16 21:18:00,87.5,0.91654
2024-01-16 21:19:00,96.6,0.955737
2024-01-16 21:20:00,95.9,0.948048
2024-01-16 21:21:00,96.9,0.98982
2024-01-16 21:22:00,105.8,0.863722
2024-01-16 21:23:00,83.7,0.877183
2024-01-16 21:24:00,94.3,0.920298
2024-01-16 21:25:00,86.6,0.897416
2024-01-16 21:26:00,79.9,0.892095
2024-01-16 21:27:00,102.7,0.89319
2024-01-16 21:28:00,96.9,0.95689
2024-01-16 21:29:00,90.5,0.88783
2024-01-16 21:30:00,105.1,0.917849
2024-01-16 21:31:00,86.0,0.913961
2024-01-16 21:32:00,92.8,0.916617
2024-01-16 21:33:00,104.7,0.945274
2024-01-16 21:34:00,108.3,0.9312
2024-01-16 21:35:00,88.1,0.983134
2024-01-16 21:36:00,104.1,0.937878
2024-01-16 21:37:00,106.0,0.948873
2024-01-16 21:38:00,91.2,0.970457
2024-01-16 21:39:00,80.3,0.864354
2024-01-16 21:40:00,93.0,0.910843
2024-01-16 21:41:00,92.8,0.939056
2024-01-16 21:42:00,102.4,0.87558
2024-01-16 21:43:00,100.5,0.982278
2024-01-16 21:44:00,116.4,0.987856
2024-01-16 21:45:00,97.8,0.891162
2024-01-16 21:46:00,79.0,0.89303
2024-01-16 21:47:00,100.0,0.860479
2024-01-16 21:48:00,89.9,0.901676
2024-01-16 21:49:00,94.7,0.965263
2024-01-16 21:50:00,95.0,0.919532
2024-01-16 21:51:00,104.3,0.96442
2024-01-16 21:52:00,113.0,0.977103
2024-01-16 21:53:00,95.9,0.986086
2024-01-16 21:54:00,103.4,0.929447
2024-01-16 21:55:00,91.9,0.948307
2024-01-16 21:56:00,107.3,0.979185
2024-01-16 21:57:00,91.1,0.911203
2024-01-16 21:58:00,89.7,0.946038
2024-01-16 21:59:00,97.3,0.986652
2024-01-16 22:00:00,82.8,0.85306
2024-01-16 22:01:00,74.0,0.97935
2024-01-16 22:02:00,78.5,0.951133
2024-01-16 22:03:00,69.4,0.971347
2024-01-16 22:04:00,81.4,0.940977
2024-01-16 22:05:00,83.8,0.91375
2024-01-16 22:06:00,71.5,0.930429
2024-01-16 22:07:00,64.4,0.863671
2024-01-16 22:08:00,76.4,0.879543
2024-01-16 22:09:00,70.9,0.937579
2024-01-16 22:10:00,68.3,0.930575
2024-01-16 22:11:00,74.9,0.982063
2024-01-16 22:12:00,65.7,0.855342
2024-01-16 22:13:00,89.6,0.933826
2024-01-16 22:14:00,76.2,0.887833
2024-01-16 22:15:00,74.6,0.882126
2024-01-16 22:16:00,76.0,0.871553
2024-01-16 22:17:00,84.7,0.871575
2024-01-16 22:18:00,76.0,0.900538
2024-01-16 22:19:00,73.5,0.863041
2024-01-16 22:20:00,73.8,0.914203
2024-01-16 22:21:00,75.5,0.85181
2024-01-16 22:22:00,89.1,0.994431
2024-01-16 22:23:00,82.2,0.93601
2024-01-16 22:24:00,71.3,0.889395
2024-01-16 22:25:00,84.9,0.925483
2024-01-16 22:26:00,77.7,0.970896
2024-01-16 22:27:00,78.1,0.913989
2024-01-16 22:28:00,86.5,0.982502
2024-01-16 22:29:00,69.9,0.96305
2024-01-16 22:30:00,71.9,0.979859
2024-01-16 22:31:00,80.0,0.882212
2024-01-16 22:32:00,69.9,0.876413
2024-01-16 22:33:00,77.1,0.918125
2024-01-16 22:34:00,78.6,0.908664
2024-01-16 22:35:00,89.4,0.912814
2024-01-16 22:36:00,75.2,0.927482
2024-01-16 22:37:00,73.3,0.865576
2024-01-16 22:38:00,74.4,0.887715
2024-01-16 22:39:00,78.0,0.899135
2024-01-16 22:40:00,73.4,0.852942
2024-01-16 22:41:00,85.2,0.984796
2024-01-16 22:42:00,78.3,0.968794
2024-01-16 22:43:00,74.0,0.875523
2024-01-16 22:44:00,71.9,0.933435
2024-01-16 22:45:00,80.0,0.868956
2024-01-16 22:46:00,78.7,0.871462
2024-01-16 22:47:00,78.7,0.948828
2024-01-16 22:48:00,81.3,0.924373
2024-01-16 22:49:00,77.1,0.950227
2024-01-16 22:50:00,77.6,0.915592
2024-01-16 22:51:00,73.0,0.926016
2024-01-16 22:52:00,74.5,0.964542
2024-01-16 22:53:00,72.4,0.998802
2024-01-16 22:54:00,83.0,0.912227
2024-01-16 22:55:00,76.0,0.910293
2024-01-16 22:56:00,79.2,0.948193
2024-01-16 22:57:00,85.7,0.903586
2024-01-16 22:58:00,73.3,0.862581
2024-01-16 22:59:00,78.0,0.899351
2024-01-16 23:00:00,70.1,0.901457
2024-01-16 23:01:00,82.4,0.92673
2024-01-16 23:02:00,89.0,0.98803
2024-01-16 23:03:00,76.6,0.978044
2024-01-16 23:04:00,79.0,0.852857
2024-01-16 23:05:00,79.3,0.94858
2024-01-16 23:06:00,75.5,0.988017
2024-01-16 23:07:00,76.0,0.953473
2024-01-16 23:08:00,73.6,0.882141
2024-01-16 23:09:00,76.4,0.943304
2024-01-16 23:10:00,83.5,0.979151
2024-01-16 23:11:00,80.3,0.934834
2024-01-16 23:12:00,76.7,0.987565
2024-01-16 23:13:00,77.1,0.850654
2024-01-16 23:14:00,74.9,0.906035
2024-01-16 23:15:00,75.5,0.916437
2024-01-16 23:16:00,77.7,0.971565
2024-01-16 23:17:00,85.3,0.954718
2024-01-16 23:18:00,74.6,0.89087
2024-01-16 23:19:00,76.9,0.871007
2024-01-16 23:20:00,75.8,0.861264
2024-01-16 23:21:00,78.9,0.986888
2024-01-16 23:22:00,83.2,0.941008
2024-01-16 23:23:00,87.9,0.944308
2024-01-16 23:24:00,79.3,0.959844
2024-01-16 23:25:00,80.7,0.882346
2024-01-16 23:26:00,75.3,0.927112
2024-01-16 23:27:00,80.9,0.935628
2024-01-16 23:28:00,75.9,0.942282
2024-01-16 23:29:00,77.6,0.93915
2024-01-16 23:30:00,74.3,0.86852
2024-01-16 23:31:00,78.5,0.884113
2024-01-16 23:32:00,77.1,0.941417
2024-01-16 23:33:00,75.9,0.98403
2024-01-16 23:34:00,68.9,0.919354
2024-01-16 23:35:00,81.1,0.989389
2024-01-16 23:36:00,79.8,0.967228
2024-01-16 23:37:00,73.1,0.973614
2024-01-16 23:38:00,77.8,0.900881
2024-01-16 23:39:00,78.4,0.977723
2024-01-16 23:40:00,83.2,0.88969
2024-01-16 23:41:00,70.2,0.851747
2024-01-16 23:42:00,87.9,0.938787
2024-01-16 23:43:00,84.8,0.860013
2024-01-16 23:44:00,76.1,0.891247
2024-01-16 23:45:00,75.1,0.933148
2024-01-16 23:46:00,80.0,0.946566
2024-01-16 23:47:00,80.4,0.947304
2024-01-16 23:48:00,87.4,0.851708
2024-01-16 23:49:00,78.7,0.991391
2024-01-16 23:50:00,83.1,0.887827
2024-01-16 23:51:00,72.3,0.921485
2024-01-16 23:52:00,72.9,0.874806
2024-01-16 23:53:00,85.7,0.915407
2024-01-16 23:54:00,75.7,0.895174
2024-01-16 23:55:00,85.9,0.93693
2024-01-16 23:56:00,70.3,0.862585
2024-01-16 23:57:00,75.6,0.980732
2024-01-16 23:58:00,69.8,0.927646
2024-01-16 23:59:00,76.3,0.86718
2024-01-17 00:00:00,69.1,0.904585
2024-01-17 00:01:00,71.2,0.957934
2024-01-17 00:02:00,67.5,0.871793
2024-01-17 00:03:00,62.1,0.854503
2024-01-17 00:04:00,66.2,0.992969
2024-01-17 00:05:00,72.2,0.932069
2024-01-17 00:06:00,67.2,0.936332
2024-01-17 00:07:00,63.8,0.880176
2024-01-17 00:08:00,70.5,0.925657
2024-01-17 00:09:00,62.3,0.925754
2024-01-17 00:10:00,70.4,0.91343
2024-01-17 00:11:00,62.0,0.961117
2024-01-17 00:12:00,72.3,0.958392
2024-01-17 00:13:00,62.9,0.920477
2024-01-17 00:14:00,69.2,0.899403
2024-01-17 00:15:00,64.0,0.996987
2024-01-17 00:16:00,65.6,0.914946
2024-01-17 00:17:00,65.6,0.955325
2024-01-17 00:18:00,71.4,0.893341
2024-01-17 00:19:00,65.9,0.9688
2024-01-17 00:20:00,68.7,0.870313
2024-01-17 00:21:00,64.4,0.971685
2024-01-17 00:22:00,67.4,0.991495
2024-01-17 00:23:00,80.7,0.919155
2024-01-17 00:24:00,61.1,0.940421
2024-01-17 00:25:00,73.0,0.98426
2024-01-17 00:26:00,69.0,0.912368
2024-01-17 00:27:00,75.0,0.992589
2024-01-17 00:28:00,67.9,0.928122
2024-01-17 00:29:00,68.4,0.932833
2024-01-17 00:30:00,67.7,0.922191
2024-01-17 00:31:00,69.0,0.879756
2024-01-17 00:32:00,69.7,0.960088
2024-01-17 00:33:00,59.4,0.911075
2024-01-17 00:34:00,64.5,0.93152
2024-01-17 00:35:00,64.6,0.924411
2024-01-17 00:36:00,67.7,0.989897
2024-01-17 00:37:00,76.2,0.910269
2024-01-17 00:38:00,70.9,0.965375
2024-01-17 00:39:00,68.9,0.973069
2024-01-17 00:40:00,68.1,0.890644
2024-01-17 00:41:00,62.2,0.978311
2024-01-17 00:42:00,63.5,0.884779
2024-01-17 00:43:00,73.0,0.850866
2024-01-17 00:44:00,57.8,0.867092
2024-01-17 00:45:00,74.7,0.958134
